"date","dataset","reef","site","site.number","management","habitat","unique.id","depth","transect","transect.area","family","species","FG","length.cm","mass.g","biomass.kgha","abundance.500m2"
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.3",8,3,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Acanthuridae","Acanthurus thompsoni","Planktivore",13,33.68001,1.3472004,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Balistidae","Balistapus undulatus","Invertivore",11,29.14322415,1.165728966,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Balistidae","Balistapus undulatus","Invertivore",11,29.14322415,1.165728966,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Balistidae","Balistapus undulatus","Invertivore",11,29.14322415,1.165728966,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Balistidae","Balistapus undulatus","Invertivore",12,39.7043547,1.588174188,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Caesionidae","Caesio varilineata",NA,20,150.39266,6.015706402,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Caesionidae","Caesio varilineata",NA,20,150.39266,6.015706402,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Caesionidae","Caesio varilineata",NA,20,150.39266,6.015706402,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Caesionidae","Caesio varilineata",NA,20,150.39266,6.015706402,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Caesionidae","Caesio varilineata",NA,20,150.39266,6.015706402,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon lunula","Mixed-diet Feeder",13,73.54093639,2.941637456,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"Chaetodontidae","Chaetodon lunula","Mixed-diet Feeder",13,73.54093639,2.941637456,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,250,"labridae","Halichoeres hortulanus","Invertivore",12,24.10783993,0.964313597,2
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Chromis ternatensis","Planktivore",8,17.47814862,1.747814862,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"13/03/2013","Maldives","Mahadhdhoo","Huvadhoo",8,"Fished","Exposed","Mahadhdhoo.Exposed.4",8,4,100,"Serranidae","Pseudanthias evansi","Planktivore",8,9.409213667,0.940921367,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Acanthuridae","Acanthurus thompsoni","Planktivore",13,33.68001,1.3472004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Balistidae","Balistapus undulatus","Invertivore",13,52.76946215,2.110778486,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"Caesionidae","Caesio lunaris","Planktivore",26,325.7645009,13.03058004,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"labridae","Halichoeres hortulanus","Invertivore",13,30.80841763,1.232336705,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,250,"labridae","Halichoeres hortulanus","Invertivore",14,38.66190619,1.546476248,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.1",8,1,100,"Pomacentridae","Plectroglyphidodon dickii","Mixed-diet Feeder",8,14.66876456,1.466876456,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"Caesionidae","Caesio lunaris","Planktivore",20,150.39266,6.015706402,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"labridae","Coris batuensis",NA,22,128.2381158,5.129524631,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,250,"labridae","Halichoeres hortulanus","Invertivore",12,24.10783993,0.964313597,2
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
"14/03/2013","Maldives","Vodamulaa","Huvadhoo",11,"Fished","Exposed","Vodamuloo.Exposed.2",8,2,100,"Pomacentridae","Chromis weberi","Planktivore",8,16.40101235,1.640101235,5
